Dates,Spot,Future,Risk Free,Cost of Carry,Deviation,Roll's Spread,Volatility($)
10/8/2014,1221.7,1206,2.35,1228.898613,22.89861272,23.112,0.079776102
10/9/2014,1224.15,1225.3,2.34,1231.332265,6.032265143,17.962,0.083975116
10/10/2014,1223.48,1221.7,2.31,1230.566038,8.866038242,23.725,0.078126504
10/14/2014,1232.75,1234.3,2.21,1239.579794,5.279793681,16.472,0.077877497
10/15/2014,1241.07,1244.8,2.15,1247.758711,2.958711058,6.056,0.080199227
10/16/2014,1239.1,1241.2,2.17,1245.840384,4.640384261,9.295,0.07685584
10/17/2014,1238.19,1239,2.22,1245.08106,6.081059502,2.134,0.072519408
10/20/2014,1246.6,1244.7,2.2,1253.475189,8.77518944,9.194,0.073944166
10/21/2014,1249.3,1251.7,2.23,1256.284298,4.584298141,17.815,0.073192062
10/22/2014,1241.03,1245.5,2.25,1248.030464,2.530464097,8.808,0.071465083
10/23/2014,1232.15,1229.1,2.29,1239.22429,10.12428958,65.99,0.072998812
10/24/2014,1231.46,1231.8,2.29,1238.530328,6.730328003,13.378,0.07020892
10/27/2014,1225.4,1229.3,2.27,1232.373915,3.073914767,10.659,0.067484844
10/28/2014,1228.4,1229.4,2.3,1235.483646,6.083645965,9.966,0.06693512
10/29/2014,1211.8,1224.9,2.34,1218.909806,5.990194094,3.677,0.0752876
10/30/2014,1198.9,1198.6,2.32,1205.873825,7.273824541,23.52,0.082254971
10/31/2014,1174.42,1171.6,2.35,1181.340025,9.74002517,118.257,0.097972918
11/3/2014,1165.35,1169.8,2.36,1172.245888,2.445887865,19.212,0.10120885
11/4/2014,1168.3,1167.7,2.35,1175.183964,7.483964345,97.475,0.084413924
11/5/2014,1141.4,1145.7,2.36,1148.154165,2.454165195,18.341,0.113146039
11/6/2014,1141.2,1142.6,2.39,1148.039081,5.439081409,15.274,0.120531041
11/7/2014,1176.65,1169.8,2.32,1183.4944,13.69439957,24.56,0.151236648
11/10/2014,1150.6,1159.8,2.38,1157.466478,2.333522487,24.413,0.188129881
11/12/2014,1160.92,1159.1,2.37,1167.818869,8.718868716,22.078,0.164118486
11/13/2014,1161.96,1161.5,2.35,1168.806607,7.306607216,9.775,0.145101842
11/14/2014,1188.25,1185.6,2.32,1195.161875,9.561875061,11.597,0.177976672
11/17/2014,1186.55,1183.5,2.34,1193.511661,10.0116605,19.284,0.183437481
11/18/2014,1197.55,1197.1,2.32,1204.515972,7.41597179,24.935,0.158348466
11/19/2014,1183.3,1193.9,2.36,1190.302106,3.5978941,21.033,0.16284066
11/20/2014,1193.75,1190.9,2.34,1200.753904,9.853903945,12.88,0.167173495
11/21/2014,1201.4,1197.7,2.31,1208.358157,10.65815734,10.564,0.158821112
11/24/2014,1197.4,1195.7,2.3,1204.304883,8.604882513,7.037,0.148866157
11/25/2014,1201.19,1197.1,2.27,1208.026132,10.92613243,9.002,0.14551295
11/26/2014,1197.9,1196.6,2.24,1204.627058,8.027058183,5.445,0.140533001
11/28/2014,1167.35,1175.5,2.18,1173.729426,1.770574356,0.845,0.170593723
12/1/2014,1210.9,1218.1,2.22,1217.639179,0.460821077,38.668,0.26013274
12/2/2014,1199.01,1199.4,2.28,1205.863872,6.463871978,58.387,0.246645409
12/3/2014,1209.64,1208.7,2.29,1216.58505,7.885050237,61.65,0.195794469
12/4/2014,1205.78,1207.7,2.25,1212.581624,4.881624134,41.587,0.201478573
12/5/2014,1192.05,1190.4,2.31,1198.954005,8.554004876,19.855,0.208605188
12/8/2014,1203.2,1194.9,2.26,1210.017321,15.1173208,14.916,0.204156317
12/9/2014,1230.85,1232,2.22,1237.700209,5.700209247,109.09,0.22153202
12/10/2014,1226.75,1229.4,2.18,1233.454039,4.054039414,25.427,0.221528715
12/11/2014,1227.95,1225.6,2.19,1234.691464,9.091464168,25.248,0.194512396
12/12/2014,1222.6,1222.5,2.1,1229.035528,6.535528481,11.208,0.189724584
12/15/2014,1192.6,1207.7,2.12,1198.93756,8.762440302,1.534,0.219027775
12/16/2014,1196.6,1194.3,2.07,1202.808456,8.508455523,14.788,0.219983715
12/17/2014,1188.7,1194.5,2.14,1195.076587,0.576587161,10.061,0.184568828
12/18/2014,1198.4,1194.8,2.22,1205.069611,10.26961105,37.65,0.188364183
12/19/2014,1195.95,1196,2.17,1202.455659,6.455659396,2.525,0.185959111
12/22/2014,1175.05,1179.8,2.17,1181.441969,1.641968789,4.624,0.190764211
12/23/2014,1175.68,1178,2.26,1182.341393,4.341392714,12.02,0.184986096
12/24/2014,1173.8,1173.5,2.27,1180.480252,6.980252287,14.709,0.166517165
12/26/2014,1195.4,1195.3,2.25,1202.143072,6.843072111,27.705,0.184792021
12/29/2014,1183.1,1181.9,2.22,1189.68446,7.784459975,28.364,0.189166004
12/30/2014,1200.24,1200.4,2.2,1206.859507,6.459506957,36.69,0.183845064
12/31/2014,1183.95,1184.1,2.17,1190.390382,6.290382492,38.5,0.185116171
1/2/2015,1189.18,1186.2,2.12,1195.499386,9.299385579,33.694,0.178926239
1/5/2015,1204.45,1204,2.04,1210.608386,6.608385535,24.64,0.177702881
1/6/2015,1219.2,1219.4,1.97,1225.219371,5.819370533,117.455,0.184136825
1/7/2015,1210.8,1210.7,1.96,1216.747479,6.047479425,14.884,0.176056196
1/8/2015,1208.98,1208.5,2.03,1215.131169,6.631168889,61.265,0.16455095
1/9/2015,1223.4,1216.1,1.98,1229.470843,13.37084294,15.913,0.167626619
1/12/2015,1233.64,1232.8,1.92,1239.575706,6.775706299,76.825,0.169954569
1/13/2015,1230.88,1234.4,1.91,1236.771507,2.371506778,10.38,0.158155947
1/14/2015,1229.95,1234.5,1.86,1235.682585,1.182585432,3.179,0.149556059
1/15/2015,1261.64,1264.8,1.77,1267.235127,2.435127089,18.24,0.188884241
1/16/2015,1280.3,1276.9,1.83,1286.170792,9.270791696,12.924,0.208444203
1/20/2015,1293.94,1294.7,1.82,1299.840841,5.140841234,23.143,0.183715823
1/21/2015,1293.44,1293.7,1.87,1299.500989,5.800988522,5.607,0.174127761
1/22/2015,1301.73,1300.7,1.9,1307.927926,7.227925921,8.797,0.174482005
1/23/2015,1294.55,1292.6,1.81,1300.421112,7.821112123,11.388,0.17123351
1/26/2015,1281.24,1279.4,1.83,1287.115102,7.715102048,16.605,0.165757459
1/27/2015,1292.35,1291.7,1.83,1298.276047,6.576046746,17.609,0.165891128
1/28/2015,1285.1,1285.9,1.73,1290.670094,4.770094146,17.139,0.158164793
1/29/2015,1257.25,1255.9,1.77,1262.825658,6.925658296,14.979,0.178422633
1/30/2015,1283.55,1279.2,1.68,1288.952247,9.752246777,37.263,0.209367557
2/2/2015,1275.44,1276.9,1.68,1280.808113,3.908113146,35.102,0.188801823
2/3/2015,1260.2,1260.3,1.79,1265.852032,5.552031989,37.449,0.175329941
2/4/2015,1270.05,1264.5,1.81,1275.809998,11.30999842,11.276,0.181937127
2/5/2015,1264.7,1262.7,1.83,1270.499258,7.799258188,14.743,0.173212362
2/6/2015,1233.72,1234.6,1.95,1239.749069,5.149068915,17.225,0.197370068
2/9/2015,1239.68,1241.5,1.96,1245.769339,4.269338696,26.378,0.201584103
2/10/2015,1234,1232.2,2.01,1240.216456,8.016455764,29.709,0.169543773
2/11/2015,1219.16,1219.6,2,1225.271065,5.671064931,24.223,0.174089341
2/12/2015,1222.5,1220.7,1.99,1228.597091,7.897091439,11.389,0.175029201
2/13/2015,1229.7,1227.1,2.02,1235.925692,8.825691641,37.5,0.163936065
2/17/2015,1209.4,1208.6,2.14,1215.887629,7.287628933,16.966,0.170486839
2/18/2015,1212.99,1200.2,2.07,1219.283494,19.08349362,7.89,0.170498282
2/19/2015,1207.45,1207.6,2.11,1213.836127,6.236127353,17.799,0.153181487
2/20/2015,1202.39,1204.9,2.13,1208.809804,3.909804309,24.605,0.149022195
2/23/2015,1201.92,1200.8,2.06,1208.125854,7.325854359,11.86,0.145076424
2/24/2015,1199.89,1197.3,1.99,1205.874326,8.574326419,3.75,0.138498841
2/25/2015,1204.8,1201.5,1.96,1210.718007,9.218007277,1.381,0.133232292
2/26/2015,1209.05,1210.1,2.03,1215.201525,5.101525042,23.155,0.129754515
2/27/2015,1213.15,1213.1,2,1219.23094,6.130939681,1.876,0.125466426
3/2/2015,1207.1,1208.2,2.08,1213.393268,5.193268317,5.967,0.121327913
3/3/2015,1203.8,1204.4,2.12,1210.197077,5.79707728,21.225,0.117032993
3/4/2015,1199.85,1200.9,2.12,1206.226087,5.326086704,3.453,0.112203129
3/5/2015,1198.6,1196.2,2.11,1204.93932,8.739320258,0.927,0.107997297
3/6/2015,1167.21,1164.3,2.24,1173.764712,9.464712064,9.64,0.14312745
3/9/2015,1167.3,1166.5,2.2,1173.737838,7.237837825,26.967,0.148726162
3/10/2015,1161.93,1160.1,2.14,1168.162984,8.062983865,26.392,0.115215113
3/11/2015,1154.8,1150.6,2.11,1160.907665,10.3076648,19.407,0.118355847
3/12/2015,1153.7,1151.9,2.1,1159.772852,7.872852289,8.038,0.1200825
3/13/2015,1159.48,1152.4,2.13,1165.670699,13.27069911,5.813,0.114804453
3/16/2015,1154.59,1153.2,2.1,1160.667537,7.467537075,3.042,0.108201693
3/17/2015,1149.3,1148.2,2.06,1155.234162,7.034162352,0.128,0.106444672
3/18/2015,1167.25,1151.3,1.93,1172.89559,21.59559028,6.396,0.117859827
3/19/2015,1171.3,1169,1.98,1177.112309,8.112308596,20.582,0.116645396
3/20/2015,1182.68,1184.6,1.93,1188.40022,3.800219933,61.892,0.109446843
3/23/2015,1189.3,1187.7,1.92,1195.022363,7.322362684,11.163,0.110817417
3/24/2015,1193.13,1191.4,1.88,1198.75091,7.350909791,32.082,0.106588724
3/25/2015,1195.45,1197,1.93,1201.231984,4.231984069,4.906,0.102228297
3/26/2015,1204.38,1204.8,2.01,1210.447241,5.647240675,2.595,0.101822854
3/27/2015,1199.3,1200.7,1.95,1205.160862,4.460861743,6.417,0.100357667
3/30/2015,1186.2,1185.3,1.96,1192.026644,6.726643619,55.555,0.101331069
3/31/2015,1183.5,1183.2,1.94,1189.253917,6.05391697,6.44,0.099261122
4/1/2015,1204.1,1208.2,1.87,1209.742346,1.542346208,48.49,0.110188738
4/2/2015,1202.59,1200.9,1.92,1208.376308,7.47630803,21.985,0.111642998
4/6/2015,1214.7,1218.6,1.92,1220.544576,1.94457576,33.115,0.103471137
4/7/2015,1208.6,1210.6,1.89,1214.324148,3.724147649,31.036,0.104468231
4/8/2015,1202.8,1203.1,1.92,1208.587318,5.487318453,20.619,0.100540435
4/9/2015,1195.01,1193.6,1.97,1200.909941,7.309940929,3.992,0.09886944
4/10/2015,1208.05,1204.6,1.96,1213.983971,9.383971357,6.819,0.102407606
4/13/2015,1198.85,1199.3,1.94,1204.678545,5.378545297,14.082,0.102536685
4/14/2015,1193.58,1192.6,1.9,1199.262991,6.662991419,16.035,0.096525908
4/15/2015,1202.05,1201.3,1.91,1207.803514,6.503514333,12.82,0.095438263
4/16/2015,1197.65,1198,1.9,1203.35237,5.352369907,10.288,0.093824307
4/17/2015,1204.65,1203.1,1.87,1210.294923,7.194923478,14.091,0.091745592
4/20/2015,1196.5,1193.7,1.9,1202.196894,8.496894413,11.565,0.090728768
4/21/2015,1202.68,1203.1,1.92,1208.466741,5.366741068,16.746,0.089440909
4/22/2015,1187.3,1186.9,1.99,1193.221535,6.321535105,22.849,0.094316357
4/23/2015,1194,1194.3,1.96,1199.864957,5.564957411,26.731,0.095428205
4/24/2015,1179.38,1175,1.93,1185.084259,10.08425896,28.613,0.09439532
4/27/2015,1202,1203.2,1.94,1207.84386,4.643859905,36.174,0.116650663
4/28/2015,1212.1,1213.9,2,1218.175677,4.275676534,31.363,0.117946661
4/29/2015,1204.8,1210,2.06,1211.020725,1.020724617,32.029,0.103320334
4/30/2015,1184.37,1182.4,2.05,1190.455477,8.055476965,305.158,0.11721689
5/1/2015,1178.5,1174.5,2.12,1184.762631,10.26263131,5.388,0.120814334
5/4/2015,1188.25,1186.8,2.16,1194.683906,7.883905912,12.344,0.108943099
5/5/2015,1193.33,1193.2,2.19,1199.8814,6.681399842,141.555,0.10720512
5/6/2015,1191.8,1190.3,2.25,1198.522765,8.222765051,13.703,0.104532291
5/7/2015,1184.8,1182.2,2.18,1191.274788,9.07478777,53.938,0.102331973
5/8/2015,1188.15,1188.9,2.16,1194.583364,5.683364451,10.577,0.098626347
5/11/2015,1184.2,1183,2.28,1190.969214,7.969213932,12.71,0.094542965
5/12/2015,1193.5,1192.4,2.28,1200.322375,7.922375298,15.776,0.095656928
5/13/2015,1215.73,1218.2,2.27,1222.648882,4.448881507,23.955,0.114664806
5/14/2015,1221.52,1225.2,2.23,1228.348992,3.148992128,9.433,0.115104021
5/15/2015,1223.85,1225.3,2.14,1230.415144,5.1151436,8.829,0.098309651
5/18/2015,1225.74,1227.6,2.23,1232.592584,4.99258433,39.222,0.097475002
5/19/2015,1207.51,1206.7,2.27,1214.3821,7.682100392,5.413,0.109848578
5/20/2015,1209.28,1208.7,2.26,1216.13177,7.431770023,19.596,0.10911111
5/21/2015,1206.45,1204.1,2.19,1213.073429,8.973428841,21.406,0.094082726
5/22/2015,1206.38,1204,2.21,1213.063696,9.063696209,11.974,0.093381862
5/26/2015,1187.3,1187.3,2.14,1193.669077,6.36907709,7.257,0.106638082
5/27/2015,1188.15,1185.6,2.14,1194.523637,8.923636776,14.244,0.106418158
5/28/2015,1188.45,1188.8,2.13,1194.795376,5.995375819,11.757,0.0905488
5/29/2015,1190.5,1189.8,2.12,1196.8264,7.026400151,19.408,0.09034498
6/1/2015,1189.15,1188.7,2.19,1195.678452,6.978451578,3.442,0.089968866
6/2/2015,1193.38,1194.4,2.27,1200.171685,5.771684678,4.462,0.087079497
6/3/2015,1185.5,1184.9,2.38,1192.574752,7.674751514,10.235,0.084904559
6/4/2015,1176.26,1175.2,2.31,1183.072554,7.872553816,4.84,0.0863366
6/5/2015,1172,1168.1,2.41,1179.082615,10.98261495,4.792,0.083470142
6/8/2015,1173.95,1173.6,2.39,1180.985348,7.385348423,11.453,0.07868078
6/9/2015,1176.7,1177.6,2.42,1183.840614,6.240613576,30.43,0.076655358
6/10/2015,1186.48,1186.6,2.5,1193.918722,7.318721791,2.075,0.079267396
6/11/2015,1182.3,1180.4,2.39,1189.385389,8.98538902,8.914,0.077901329
6/12/2015,1180.8,1179.2,2.39,1187.8764,8.676399691,5.654,0.072806884
6/15/2015,1186.4,1185.8,2.36,1193.42045,7.620449962,10.569,0.072039834
6/16/2015,1181.86,1180.9,2.32,1188.734705,7.834705374,8.085,0.071482141
6/17/2015,1185.45,1176.8,2.32,1192.345588,15.54558787,6.288,0.06932775
6/18/2015,1201.42,1202,2.35,1208.499117,6.499117045,14.326,0.077557737
6/19/2015,1200.51,1201.9,2.26,1207.312079,5.412079279,19.957,0.077888167
6/22/2015,1185.45,1184.1,2.37,1192.49464,8.394640388,17.616,0.077772825
6/23/2015,1178.44,1176.6,2.42,1185.591172,8.991172484,97.283,0.080874452
6/24/2015,1175.2,1172.9,2.38,1182.213284,9.313283829,12.845,0.073981988
6/25/2015,1173.33,1171.8,2.4,1180.391142,8.591142243,23.21,0.071374909
6/26/2015,1175.07,1173.2,2.49,1182.407625,9.207625414,8.17,0.069963559
6/29/2015,1180.36,1179,2.33,1187.255661,8.255661115,8.782,0.069524363
6/30/2015,1172.6,1171.8,2.35,1179.509301,7.709301199,8.388,0.069275387
7/1/2015,1168.8,1169.3,2.43,1175.922071,6.622071388,5.593,0.067768934
7/2/2015,1166.15,1163.5,2.4,1173.167933,9.667932744,7.669,0.064487643
7/6/2015,1170.15,1173.7,2.3,1176.897744,3.197743672,5.804,0.063446039
7/7/2015,1155.55,1152.6,2.27,1162.126389,9.526389104,22.33,0.070656662
7/8/2015,1158.28,1163.5,2.22,1164.726326,1.226326008,31.761,0.071033533
7/9/2015,1159.65,1159.2,2.32,1166.395513,7.195513078,31.371,0.062402366
7/10/2015,1163.96,1157.9,2.42,1171.023303,13.12330295,22.165,0.062682339
7/13/2015,1158,1155.4,2.44,1165.085388,9.685388464,6.888,0.063940688
7/14/2015,1155.53,1153.5,2.41,1162.513084,9.013083665,1.897,0.061972101
7/15/2015,1149.65,1147.4,2.36,1156.452984,9.052984069,0.849,0.059689188
7/16/2015,1145.15,1143.9,2.36,1151.926356,8.026355592,2.263,0.059662852
7/17/2015,1134.1,1131.9,2.34,1140.753929,8.853928765,3.965,0.062672595
7/20/2015,1096.95,1106.8,2.38,1103.496308,3.303691545,36.115,0.121730956
7/21/2015,1101.41,1103.5,2.35,1107.899829,4.399828956,15.538,0.131394553
7/22/2015,1093.45,1091.5,2.33,1099.837933,8.337933043,15.519,0.087891114
7/23/2015,1090.8,1094.1,2.28,1097.035314,2.935313762,12.633,0.094107602
7/24/2015,1099.1,1085.5,2.27,1105.355125,19.85512463,13.428,0.102089442
7/27/2015,1094.42,1096.4,2.23,1100.538431,4.138430779,15.356,0.098036166
7/28/2015,1095.35,1096.2,2.26,1101.556244,5.356243628,15.602,0.088068793
7/29/2015,1096.69,1092.6,2.29,1102.986557,10.38655695,14.154,0.087078158
7/30/2015,1088.99,1088.7,2.28,1095.214967,6.514967303,15.402,0.087753033
7/31/2015,1095.65,1095.1,2.2,1101.692677,6.59267713,5.104,0.087117563
8/3/2015,1086.5,1089.4,2.16,1092.38297,2.982969723,9.856,0.085153368
8/4/2015,1087.45,1090.7,2.23,1093.529465,2.829464511,11.551,0.082934524
8/5/2015,1085.05,1085.6,2.28,1091.252445,5.652445176,9.401,0.078238028
8/6/2015,1089.41,1090.1,2.23,1095.500422,5.400422027,8.339,0.077250775
8/7/2015,1094.2,1094.1,2.18,1100.17967,6.079669799,4.975,0.076084216
8/10/2015,1104.51,1104.1,2.24,1110.712607,6.61260709,7.042,0.078445985
8/11/2015,1109.01,1107.7,2.15,1114.986977,7.286977487,5.391,0.0773472
8/12/2015,1125.3,1123.6,2.14,1131.336488,7.736488208,8.925,0.084745164
8/13/2015,1115.05,1115.6,2.19,1121.171641,5.571641452,17.149,0.089262478
8/14/2015,1114.11,1112.7,2.2,1120.254487,7.55448685,11.483,0.080467391
8/17/2015,1117.66,1118.4,2.16,1123.711689,5.311688854,14.957,0.076472796
8/18/2015,1118.01,1116.9,2.2,1124.175996,7.275995945,0.187,0.076097355
8/19/2015,1134.46,1127.9,2.12,1140.4886,12.58859968,9.815,0.08655765
8/20/2015,1153.16,1153.2,2.09,1159.201029,6.001029446,38.465,0.101899269
8/21/2015,1161.05,1159.6,2.05,1167.015655,7.415655184,11.967,0.097296041
8/24/2015,1155.05,1153.6,2.01,1160.868734,7.268733574,18.012,0.087553279
8/25/2015,1140.65,1138.3,2.12,1146.711494,8.41149377,171.482,0.095419669
8/26/2015,1125.55,1124.6,2.18,1131.700994,7.100993733,44.588,0.104762092
8/27/2015,1125.71,1122.6,2.18,1131.861868,9.261868113,8.106,0.096631017
8/28/2015,1133.96,1134,2.19,1140.185458,6.185457639,84.888,0.090066159
8/31/2015,1134.5,1132.5,2.21,1140.78546,8.285460095,1.534,0.091015118
9/1/2015,1140.11,1139.8,2.17,1146.311904,6.511904205,13.867,0.08903187
9/2/2015,1134.05,1133.6,2.2,1140.304459,6.704458996,11.918,0.086622071
9/3/2015,1125.25,1124.5,2.18,1131.399354,6.899354269,1.309,0.08609801
9/4/2015,1123,1121.4,2.13,1128.995925,7.595924982,4.404,0.083719211
9/8/2015,1121.8,1120.8,2.2,1127.986898,7.186898374,3.992,0.078649719
9/9/2015,1106.1,1102,2.21,1112.228116,10.22811583,10.455,0.086802432
9/10/2015,1111.55,1109.3,2.23,1117.764197,8.46419723,20.729,0.088821628
9/11/2015,1107.9,1103.3,2.2,1114.010238,10.71023775,21.925,0.078562354
9/14/2015,1108.8,1107.7,2.18,1114.859457,7.159457022,18.665,0.076573122
9/15/2015,1105.4,1102.6,2.28,1111.718771,9.11877139,12.642,0.075998295
9/16/2015,1119.55,1119,2.3,1126.005956,7.005955585,13.958,0.083200579
9/17/2015,1131.4,1117,2.21,1137.668285,20.66828519,19.367,0.087965122
9/18/2015,1139.4,1137.8,2.13,1145.483488,7.683487911,23.115,0.084099928
9/21/2015,1133.3,1132.8,2.2,1139.550323,6.750322631,26.089,0.08073141
9/22/2015,1124.8,1124.8,2.14,1130.833806,6.033806039,16.821,0.081641744
9/23/2015,1130.4,1131.5,2.16,1136.520671,5.020670938,14.228,0.081022619
9/24/2015,1154.01,1153.8,2.13,1160.171494,6.371493667,89.955,0.1015936
9/25/2015,1146.24,1145.6,2.17,1152.47525,6.875249823,21.571,0.106121911
9/28/2015,1132.05,1131.7,2.1,1138.008891,6.308890902,39.572,0.095845521
9/29/2015,1127.46,1126.8,2.05,1133.253065,6.453064548,0.515,0.096717612
9/30/2015,1115,1115.2,2.06,1120.757062,5.55706171,8.327,0.097293296
10/1/2015,1113.55,1113.7,2.05,1119.271593,5.571592808,8.95,0.096056987
10/2/2015,1138.14,1136.6,1.99,1143.816355,7.216354725,49.345,0.115595924
10/5/2015,1135.75,1137.6,2.07,1141.642741,4.042740565,11.595,0.11976721
10/6/2015,1147.11,1146.4,2.05,1153.004029,6.604029299,22.218,0.104622606
10/7/2015,1145.4,1148.7,2.08,1151.371593,2.671592685,12.645,0.105315453
10/8/2015,1138.96,1144.3,2.12,1145.012513,0.712512992,4.026,0.10285655
10/9/2015,1157.53,1155.9,2.12,1163.681195,7.781195269,11.148,0.116072863
10/13/2015,1168.8,1165.4,2.06,1174.834846,9.434846391,10.456,0.118958013
10/14/2015,1185.19,1179.8,1.99,1191.101012,11.3010117,9.761,0.119447839
10/15/2015,1183.11,1187.5,2.04,1189.159274,1.659273536,10.164,0.116577093
10/16/2015,1177.2,1183.1,2.04,1183.219056,0.119055545,9.565,0.108854
10/19/2015,1170.45,1172.8,2.04,1176.434543,3.634542612,81.81,0.108120742
10/20/2015,1176.11,1177.5,2.08,1182.241701,4.741700605,10.982,0.105747325
10/21/2015,1167.1,1167.1,2.04,1173.067414,5.967413971,14.512,0.1037387
10/22/2015,1166.05,1166.1,2.04,1172.012045,5.912045293,15.66,0.100063536
10/23/2015,1164.26,1162.8,2.09,1170.359179,7.559178728,11.663,0.094671798
10/26/2015,1163.2,1166.2,2.07,1169.235163,3.035162514,1.965,0.091755682
10/27/2015,1166.95,1165.8,2.05,1172.94597,7.1459703,4.329,0.089515185
10/28/2015,1156.1,1176.1,2.1,1162.185485,13.91451458,5.544,0.090889955
10/29/2015,1145.91,1147.3,2.19,1152.201063,4.901063321,20.896,0.092605518
10/30/2015,1142.38,1141.4,2.16,1148.565538,7.165537922,23.856,0.08752552
11/2/2015,1133.75,1135.9,2.2,1140.002804,4.10280445,29.025,0.085068143
11/3/2015,1117.6,1114.1,2.23,1123.84802,9.748020174,15.66,0.094822965
11/4/2015,1107.44,1106.2,2.25,1113.686903,7.486902943,11.4,0.096970416
11/5/2015,1103.95,1104.2,2.26,1110.204971,6.004971154,11.316,0.087090542
11/6/2015,1088.64,1087.7,2.34,1095.027208,7.327208369,10.765,0.092675734
11/9/2015,1092.1,1088.1,2.36,1098.562435,10.46243544,15.302,0.095192745
11/10/2015,1089.91,1088.5,2.32,1096.249846,7.74984578,11.676,0.084726362
11/12/2015,1085.05,1081,2.32,1091.361576,10.36157588,3.067,0.082795789
11/13/2015,1083.64,1080.9,2.28,1089.834385,8.934385227,3.161,0.081921645
11/16/2015,1082.85,1083.6,2.27,1089.012644,5.412643712,5.433,0.078410965
11/17/2015,1070.37,1068.6,2.25,1076.407797,7.807796633,9.566,0.081485151
11/18/2015,1071.14,1068.7,2.27,1077.236001,8.536000541,13.616,0.08111777
11/19/2015,1082.4,1077.9,2.24,1088.478444,10.57844376,11.337,0.079739713
11/20/2015,1078.1,1076.3,2.26,1084.208505,7.908505278,1.158,0.079950384
11/23/2015,1069.34,1066.8,2.25,1075.371987,8.571986558,3.138,0.078031783
11/24/2015,1075.49,1073.8,2.24,1081.529639,7.729639206,11.715,0.078330498
11/25/2015,1071.39,1070,2.23,1077.37968,7.379679969,13.154,0.074415513
11/27/2015,1058.81,1056.2,2.22,1064.702733,8.502732707,11.218,0.078786889
11/30/2015,1064.42,1065.3,2.21,1070.317197,5.017196504,16.11,0.079677732
12/1/2015,1069.49,1063.5,2.15,1075.253986,11.75398558,14.693,0.073689465
12/2/2015,1053.69,1053.8,2.18,1059.448288,5.648287581,16.106,0.082561843
12/3/2015,1062.57,1061.2,2.33,1068.777532,7.577532135,12.164,0.087768913
12/4/2015,1086.99,1084.1,2.28,1093.203535,9.103534751,71.647,0.106533273
12/7/2015,1070.39,1075.2,2.23,1076.374089,1.1740894,22.498,0.120072334
12/8/2015,1074.69,1075.3,2.24,1080.725147,5.425146639,16.482,0.104478654
12/9/2015,1073.21,1076.5,2.22,1079.182875,2.682874896,18.377,0.095694213
12/10/2015,1071.54,1072,2.24,1077.557457,5.557457154,5.344,0.096544712
12/11/2015,1074.89,1075.7,2.13,1080.629056,4.929055925,6.558,0.095249037
12/14/2015,1062.9,1063.4,2.23,1068.842216,5.442216037,11.473,0.095560923
12/15/2015,1060.74,1061.6,2.28,1066.803483,5.203482508,13.072,0.093532089
12/16/2015,1072.94,1076.8,2.3,1079.127176,2.327176084,9.687,0.093889643
12/17/2015,1051.74,1049.6,2.24,1057.646266,8.04626611,28.761,0.112780348
12/18/2015,1066.19,1065,2.19,1072.043399,7.043399309,41.086,0.121590273
12/21/2015,1078.44,1080.6,2.2,1084.387761,3.78776135,34.537,0.113206048
12/22/2015,1072.36,1074.1,2.24,1078.382062,4.282062036,24.943,0.108883555
12/23/2015,1070.35,1068.3,2.27,1076.441505,8.141504546,74.795,0.105613228
12/24/2015,1075.88,1075.9,2.25,1081.948878,6.048877717,14.326,0.103481855
